"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US530330293093","Block Group 3, Census Tract 293.09, King County, Washington","1602","494","null","null","661","199","null","null","103","119","null","null","0","13","null","null","535","313","null","null","0","13","null","null","0","null","13","null","303","379","null","null","0","13","null","null","303","379","null","null",
"1500000US530330294031","Block Group 1, Census Tract 294.03, King County, Washington","806","197","null","null","438","141","null","null","5","10","null","null","0","13","null","null","331","203","null","null","0","13","null","null","0","null","13","null","32","33","null","null","0","13","null","null","32","33","null","null",
"1500000US530330294032","Block Group 2, Census Tract 294.03, King County, Washington","2094","535","null","null","489","154","null","null","455","470","null","null","8","13","null","null","927","353","null","null","0","13","null","null","207","null","187","null","8","12","null","null","0","13","null","null","8","12","null","null",
"1500000US530330294033","Block Group 3, Census Tract 294.03, King County, Washington","1686","408","null","null","419","213","null","null","489","335","null","null","16","24","null","null","284","191","null","null","0","13","null","null","431","null","292","null","47","46","null","null","0","13","null","null","47","46","null","null",
"1500000US530330294034","Block Group 4, Census Tract 294.03, King County, Washington","1663","732","null","null","726","250","null","null","83","127","null","null","0","13","null","null","503","301","null","null","0","13","null","null","12","null","18","null","339","487","null","null","0","13","null","null","339","487","null","null",
"1500000US530330294051","Block Group 1, Census Tract 294.05, King County, Washington","1502","386","null","null","573","224","null","null","200","185","null","null","3","14","null","null","453","250","null","null","0","13","null","null","123","null","135","null","150","156","null","null","0","13","null","null","150","156","null","null",
"1500000US530330294052","Block Group 2, Census Tract 294.05, King County, Washington","1559","477","null","null","840","302","null","null","57","86","null","null","0","13","null","null","406","214","null","null","0","13","null","null","24","null","35","null","232","169","null","null","87","105","null","null","145","126","null","null",
"1500000US530330294053","Block Group 3, Census Tract 294.05, King County, Washington","1378","330","null","null","1011","287","null","null","0","13","null","null","0","13","null","null","207","143","null","null","0","13","null","null","0","null","13","null","160","197","null","null","146","197","null","null","14","16","null","null",
"1500000US530330294054","Block Group 4, Census Tract 294.05, King County, Washington","1291","328","null","null","410","140","null","null","242","168","null","null","0","13","null","null","425","237","null","null","0","13","null","null","21","null","33","null","193","192","null","null","0","13","null","null","193","192","null","null",
"1500000US530330294061","Block Group 1, Census Tract 294.06, King County, Washington","728","319","null","null","499","278","null","null","75","78","null","null","0","13","null","null","154","223","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330294062","Block Group 2, Census Tract 294.06, King County, Washington","3108","358","null","null","1377","266","null","null","149","140","null","null","21","32","null","null","1103","235","null","null","0","13","null","null","257","null","207","null","201","135","null","null","0","13","null","null","201","135","null","null",
"1500000US530330294063","Block Group 3, Census Tract 294.06, King County, Washington","918","250","null","null","246","90","null","null","190","131","null","null","31","48","null","null","358","163","null","null","0","13","null","null","10","null","16","null","83","129","null","null","0","13","null","null","83","129","null","null",
"1500000US530330294071","Block Group 1, Census Tract 294.07, King County, Washington","1521","358","null","null","505","152","null","null","352","335","null","null","0","13","null","null","416","206","null","null","48","75","null","null","82","null","74","null","118","96","null","null","21","33","null","null","97","90","null","null",
"1500000US530330294072","Block Group 2, Census Tract 294.07, King County, Washington","2334","493","null","null","954","339","null","null","269","152","null","null","9","14","null","null","559","278","null","null","37","62","null","null","71","null","85","null","435","389","null","null","9","13","null","null","426","390","null","null",
"1500000US530330294073","Block Group 3, Census Tract 294.07, King County, Washington","977","301","null","null","282","131","null","null","90","121","null","null","0","13","null","null","462","232","null","null","0","13","null","null","63","null","79","null","80","54","null","null","18","32","null","null","62","44","null","null",
"1500000US530330294081","Block Group 1, Census Tract 294.08, King County, Washington","1028","278","null","null","521","147","null","null","0","13","null","null","8","13","null","null","244","131","null","null","0","13","null","null","173","null","228","null","82","46","null","null","15","19","null","null","67","45","null","null",
"1500000US530330294082","Block Group 2, Census Tract 294.08, King County, Washington","1525","631","null","null","555","189","null","null","72","105","null","null","0","13","null","null","365","159","null","null","0","13","null","null","466","null","629","null","67","95","null","null","29","44","null","null","38","52","null","null",
"1500000US530330294083","Block Group 3, Census Tract 294.08, King County, Washington","1982","547","null","null","511","192","null","null","533","455","null","null","0","13","null","null","117","90","null","null","44","70","null","null","525","null","243","null","252","219","null","null","130","200","null","null","122","102","null","null",
"1500000US530330295041","Block Group 1, Census Tract 295.04, King County, Washington","1207","378","null","null","493","179","null","null","118","102","null","null","15","25","null","null","290","182","null","null","78","127","null","null","105","null","174","null","108","149","null","null","0","13","null","null","108","149","null","null",
"1500000US530330295042","Block Group 2, Census Tract 295.04, King County, Washington","2261","868","null","null","726","280","null","null","598","694","null","null","0","13","null","null","653","571","null","null","0","13","null","null","84","null","102","null","200","145","null","null","0","13","null","null","200","145","null","null",
"1500000US530330295043","Block Group 3, Census Tract 295.04, King County, Washington","2585","726","null","null","1287","630","null","null","482","298","null","null","13","20","null","null","266","195","null","null","0","13","null","null","155","null","185","null","382","286","null","null","98","103","null","null","284","309","null","null",
"1500000US530330295051","Block Group 1, Census Tract 295.05, King County, Washington","773","391","null","null","235","114","null","null","49","150","null","null","0","13","null","null","390","223","null","null","1","4","null","null","13","null","17","null","85","103","null","null","22","34","null","null","63","98","null","null",
"1500000US530330295052","Block Group 2, Census Tract 295.05, King County, Washington","1682","496","null","null","490","266","null","null","503","201","null","null","0","13","null","null","394","246","null","null","0","13","null","null","295","null","329","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330295053","Block Group 3, Census Tract 295.05, King County, Washington","1386","486","null","null","750","228","null","null","285","275","null","null","0","13","null","null","33","54","null","null","0","13","null","null","87","null","138","null","231","335","null","null","0","13","null","null","231","335","null","null",
"1500000US530330295061","Block Group 1, Census Tract 295.06, King County, Washington","1355","423","null","null","396","233","null","null","438","385","null","null","100","163","null","null","262","235","null","null","27","43","null","null","116","null","146","null","16","26","null","null","16","26","null","null","0","13","null","null",
"1500000US530330295062","Block Group 2, Census Tract 295.06, King County, Washington","1835","753","null","null","391","179","null","null","614","695","null","null","0","13","null","null","341","247","null","null","0","13","null","null","424","null","359","null","65","67","null","null","0","13","null","null","65","67","null","null",
"1500000US530330295063","Block Group 3, Census Tract 295.06, King County, Washington","1502","546","null","null","338","179","null","null","242","358","null","null","0","13","null","null","253","241","null","null","187","274","null","null","318","null","341","null","164","129","null","null","0","13","null","null","164","129","null","null",
"1500000US530330295071","Block Group 1, Census Tract 295.07, King County, Washington","1179","303","null","null","721","298","null","null","17","28","null","null","0","13","null","null","199","157","null","null","0","13","null","null","134","null","110","null","108","97","null","null","0","13","null","null","108","97","null","null",
"1500000US530330295072","Block Group 2, Census Tract 295.07, King County, Washington","2291","462","null","null","915","248","null","null","15","25","null","null","0","13","null","null","674","450","null","null","513","269","null","null","50","null","71","null","124","90","null","null","36","52","null","null","88","73","null","null",
"1500000US530330295081","Block Group 1, Census Tract 295.08, King County, Washington","1670","927","null","null","1348","928","null","null","40","48","null","null","0","13","null","null","203","149","null","null","0","13","null","null","0","null","13","null","79","91","null","null","45","71","null","null","34","54","null","null",
"1500000US530330295082","Block Group 2, Census Tract 295.08, King County, Washington","1082","294","null","null","487","212","null","null","13","23","null","null","0","13","null","null","565","243","null","null","0","13","null","null","0","null","13","null","17","31","null","null","0","13","null","null","17","31","null","null",
"1500000US530330295083","Block Group 3, Census Tract 295.08, King County, Washington","1079","452","null","null","484","277","null","null","370","375","null","null","0","13","null","null","65","72","null","null","0","13","null","null","0","null","13","null","160","121","null","null","50","80","null","null","110","90","null","null",
"1500000US530330296021","Block Group 1, Census Tract 296.02, King County, Washington","1964","338","null","null","1568","299","null","null","41","43","null","null","0","13","null","null","213","156","null","null","0","13","null","null","8","null","13","null","134","104","null","null","0","13","null","null","134","104","null","null",
"1500000US530330296022","Block Group 2, Census Tract 296.02, King County, Washington","1412","479","null","null","924","305","null","null","36","46","null","null","1","2","null","null","225","137","null","null","0","13","null","null","14","null","21","null","212","274","null","null","172","268","null","null","40","42","null","null",
"1500000US530330296023","Block Group 3, Census Tract 296.02, King County, Washington","1704","436","null","null","908","337","null","null","20","29","null","null","0","13","null","null","650","313","null","null","0","13","null","null","70","null","116","null","56","48","null","null","21","27","null","null","35","37","null","null",
"1500000US530330296024","Block Group 4, Census Tract 296.02, King County, Washington","1430","333","null","null","762","224","null","null","50","58","null","null","0","13","null","null","278","232","null","null","8","14","null","null","107","null","118","null","225","121","null","null","27","35","null","null","198","123","null","null",
"1500000US530330296031","Block Group 1, Census Tract 296.03, King County, Washington","1415","552","null","null","355","197","null","null","84","112","null","null","7","17","null","null","663","500","null","null","0","13","null","null","259","null","358","null","47","55","null","null","0","13","null","null","47","55","null","null",
"1500000US530330296032","Block Group 2, Census Tract 296.03, King County, Washington","1551","755","null","null","842","810","null","null","195","155","null","null","0","13","null","null","197","139","null","null","100","146","null","null","10","null","19","null","207","322","null","null","0","13","null","null","207","322","null","null",
"1500000US530330296033","Block Group 3, Census Tract 296.03, King County, Washington","1359","495","null","null","475","346","null","null","102","155","null","null","0","13","null","null","699","415","null","null","0","13","null","null","0","null","13","null","83","72","null","null","0","13","null","null","83","72","null","null",
"1500000US530330296041","Block Group 1, Census Tract 296.04, King County, Washington","1378","476","null","null","694","412","null","null","384","453","null","null","0","13","null","null","248","198","null","null","2","7","null","null","0","null","13","null","50","57","null","null","0","13","null","null","50","57","null","null",
"1500000US530330296042","Block Group 2, Census Tract 296.04, King County, Washington","803","491","null","null","651","453","null","null","11","24","null","null","0","13","null","null","107","124","null","null","0","13","null","null","0","null","13","null","34","50","null","null","0","13","null","null","34","50","null","null",
"1500000US530330296043","Block Group 3, Census Tract 296.04, King County, Washington","931","354","null","null","545","241","null","null","10","18","null","null","19","34","null","null","59","96","null","null","0","13","null","null","26","null","34","null","272","263","null","null","212","253","null","null","60","68","null","null",
"1500000US530330297011","Block Group 1, Census Tract 297.01, King County, Washington","1301","405","null","null","877","314","null","null","25","35","null","null","0","13","null","null","157","192","null","null","0","13","null","null","235","null","274","null","7","19","null","null","0","13","null","null","7","19","null","null",
"1500000US530330297012","Block Group 2, Census Tract 297.01, King County, Washington","1602","504","null","null","850","269","null","null","229","183","null","null","0","13","null","null","20","26","null","null","0","13","null","null","403","null","335","null","100","76","null","null","8","20","null","null","92","73","null","null",
"1500000US530330297013","Block Group 3, Census Tract 297.01, King County, Washington","1747","581","null","null","992","352","null","null","81","99","null","null","0","13","null","null","223","203","null","null","0","13","null","null","265","null","250","null","186","218","null","null","17","27","null","null","169","217","null","null",
"1500000US530330297021","Block Group 1, Census Tract 297.02, King County, Washington","1709","414","null","null","778","255","null","null","273","322","null","null","0","13","null","null","400","306","null","null","0","13","null","null","112","null","151","null","146","198","null","null","0","13","null","null","146","198","null","null",
"1500000US530330297022","Block Group 2, Census Tract 297.02, King County, Washington","1182","398","null","null","580","265","null","null","102","93","null","null","58","67","null","null","207","188","null","null","6","12","null","null","179","null","266","null","50","51","null","null","6","11","null","null","44","51","null","null",
"1500000US530330298031","Block Group 1, Census Tract 298.03, King County, Washington","962","329","null","null","596","208","null","null","17","28","null","null","0","13","null","null","130","112","null","null","26","45","null","null","179","null","268","null","14","26","null","null","0","13","null","null","14","26","null","null",
"1500000US530330298032","Block Group 2, Census Tract 298.03, King County, Washington","1067","404","null","null","193","147","null","null","41","78","null","null","0","13","null","null","420","417","null","null","0","13","null","null","222","null","213","null","191","229","null","null","191","229","null","null","0","13","null","null",
"1500000US530330298033","Block Group 3, Census Tract 298.03, King County, Washington","1549","403","null","null","911","279","null","null","259","268","null","null","0","13","null","null","44","90","null","null","202","231","null","null","31","null","47","null","102","85","null","null","0","13","null","null","102","85","null","null",
"1500000US530330298041","Block Group 1, Census Tract 298.04, King County, Washington","1582","438","null","null","1162","442","null","null","99","159","null","null","64","91","null","null","212","138","null","null","0","13","null","null","0","null","13","null","45","64","null","null","19","29","null","null","26","55","null","null",
"1500000US530330298042","Block Group 2, Census Tract 298.04, King County, Washington","1343","500","null","null","835","495","null","null","196","131","null","null","0","13","null","null","226","147","null","null","0","13","null","null","30","null","51","null","56","77","null","null","0","13","null","null","56","77","null","null",
"1500000US530330298043","Block Group 3, Census Tract 298.04, King County, Washington","1684","635","null","null","929","451","null","null","0","13","null","null","0","13","null","null","322","270","null","null","25","44","null","null","19","null","33","null","389","422","null","null","0","13","null","null","389","422","null","null",
"1500000US530330298051","Block Group 1, Census Tract 298.05, King County, Washington","973","320","null","null","603","311","null","null","140","111","null","null","70","91","null","null","42","64","null","null","55","86","null","null","18","null","28","null","45","73","null","null","0","13","null","null","45","73","null","null",
"1500000US530330298052","Block Group 2, Census Tract 298.05, King County, Washington","909","367","null","null","565","265","null","null","154","245","null","null","49","58","null","null","40","64","null","null","0","13","null","null","0","null","13","null","101","136","null","null","0","13","null","null","101","136","null","null",
"1500000US530330298053","Block Group 3, Census Tract 298.05, King County, Washington","1321","462","null","null","898","355","null","null","180","222","null","null","13","28","null","null","0","13","null","null","0","13","null","null","120","null","211","null","110","110","null","null","0","13","null","null","110","110","null","null",
"1500000US530330298054","Block Group 4, Census Tract 298.05, King County, Washington","1494","557","null","null","836","507","null","null","0","13","null","null","3","7","null","null","502","417","null","null","6","14","null","null","21","null","35","null","126","108","null","null","0","13","null","null","126","108","null","null",
"1500000US530330298061","Block Group 1, Census Tract 298.06, King County, Washington","1415","418","null","null","800","310","null","null","17","31","null","null","0","13","null","null","252","246","null","null","0","13","null","null","286","null","381","null","60","66","null","null","0","13","null","null","60","66","null","null",
"1500000US530330298062","Block Group 2, Census Tract 298.06, King County, Washington","2259","794","null","null","351","144","null","null","319","296","null","null","0","13","null","null","656","392","null","null","500","597","null","null","379","null","514","null","54","67","null","null","0","13","null","null","54","67","null","null",
"1500000US530330298063","Block Group 3, Census Tract 298.06, King County, Washington","1854","634","null","null","975","326","null","null","14","28","null","null","0","13","null","null","620","363","null","null","0","13","null","null","245","null","254","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330299011","Block Group 1, Census Tract 299.01, King County, Washington","1507","325","null","null","1305","328","null","null","36","37","null","null","0","13","null","null","69","51","null","null","58","89","null","null","0","null","13","null","39","41","null","null","0","13","null","null","39","41","null","null",
"1500000US530330299012","Block Group 2, Census Tract 299.01, King County, Washington","1221","392","null","null","692","287","null","null","340","327","null","null","0","13","null","null","131","86","null","null","0","13","null","null","23","null","32","null","35","43","null","null","0","13","null","null","35","43","null","null",
"1500000US530330299013","Block Group 3, Census Tract 299.01, King County, Washington","1988","677","null","null","1231","328","null","null","258","399","null","null","29","32","null","null","307","320","null","null","0","13","null","null","20","null","30","null","143","175","null","null","0","13","null","null","143","175","null","null",
"1500000US530330299021","Block Group 1, Census Tract 299.02, King County, Washington","1543","317","null","null","1000","263","null","null","66","69","null","null","9","15","null","null","280","116","null","null","70","114","null","null","35","null","44","null","83","57","null","null","18","20","null","null","65","53","null","null",
"1500000US530330299022","Block Group 2, Census Tract 299.02, King County, Washington","1394","282","null","null","719","290","null","null","210","237","null","null","0","13","null","null","306","162","null","null","46","48","null","null","29","null","36","null","84","84","null","null","0","13","null","null","84","84","null","null",
"1500000US530330299023","Block Group 3, Census Tract 299.02, King County, Washington","1830","620","null","null","1172","487","null","null","21","37","null","null","0","13","null","null","315","146","null","null","0","13","null","null","64","null","66","null","258","195","null","null","34","51","null","null","224","162","null","null",
"1500000US530330300031","Block Group 1, Census Tract 300.03, King County, Washington","1746","437","null","null","1025","229","null","null","0","13","null","null","0","13","null","null","378","400","null","null","0","13","null","null","32","null","38","null","311","113","null","null","255","99","null","null","56","50","null","null",
"1500000US530330300032","Block Group 2, Census Tract 300.03, King County, Washington","1410","385","null","null","916","235","null","null","133","166","null","null","0","13","null","null","44","51","null","null","0","13","null","null","128","null","207","null","189","167","null","null","32","48","null","null","157","157","null","null",
"1500000US530330300033","Block Group 3, Census Tract 300.03, King County, Washington","1967","525","null","null","745","246","null","null","692","358","null","null","22","26","null","null","15","23","null","null","68","170","null","null","367","null","335","null","58","67","null","null","0","13","null","null","58","67","null","null",
"1500000US530330300034","Block Group 4, Census Tract 300.03, King County, Washington","1647","797","null","null","631","204","null","null","155","207","null","null","0","13","null","null","54","66","null","null","0","13","null","null","546","null","728","null","261","311","null","null","8","18","null","null","253","311","null","null",
"1500000US530330300051","Block Group 1, Census Tract 300.05, King County, Washington","2365","557","null","null","644","281","null","null","83","123","null","null","0","13","null","null","187","132","null","null","15","24","null","null","1427","null","533","null","9","11","null","null","0","13","null","null","9","11","null","null",
"1500000US530330300052","Block Group 2, Census Tract 300.05, King County, Washington","1685","376","null","null","1049","252","null","null","144","109","null","null","0","13","null","null","162","111","null","null","7","12","null","null","62","null","69","null","261","157","null","null","131","118","null","null","130","94","null","null",
"1500000US530330300053","Block Group 3, Census Tract 300.05, King County, Washington","1583","335","null","null","547","180","null","null","178","138","null","null","11","18","null","null","260","163","null","null","0","13","null","null","331","null","236","null","256","177","null","null","115","129","null","null","141","120","null","null",
"1500000US530330300061","Block Group 1, Census Tract 300.06, King County, Washington","2000","583","null","null","680","307","null","null","445","566","null","null","23","51","null","null","98","81","null","null","77","86","null","null","504","null","193","null","173","193","null","null","153","190","null","null","20","31","null","null",
"1500000US530330300062","Block Group 2, Census Tract 300.06, King County, Washington","1364","293","null","null","535","261","null","null","365","242","null","null","0","13","null","null","218","127","null","null","0","13","null","null","161","null","143","null","85","75","null","null","25","30","null","null","60","64","null","null",
"1500000US530330300063","Block Group 3, Census Tract 300.06, King County, Washington","986","262","null","null","419","149","null","null","347","233","null","null","8","12","null","null","107","100","null","null","13","21","null","null","53","null","68","null","39","49","null","null","14","38","null","null","25","32","null","null",
"1500000US530330300071","Block Group 1, Census Tract 300.07, King County, Washington","2001","642","null","null","473","259","null","null","759","517","null","null","0","13","null","null","148","130","null","null","184","151","null","null","338","null","491","null","99","111","null","null","0","13","null","null","99","111","null","null",
"1500000US530330300072","Block Group 2, Census Tract 300.07, King County, Washington","1413","838","null","null","166","128","null","null","816","836","null","null","0","13","null","null","23","57","null","null","0","13","null","null","238","null","266","null","170","213","null","null","11","19","null","null","159","211","null","null",
"1500000US530330300081","Block Group 1, Census Tract 300.08, King County, Washington","1970","522","null","null","613","270","null","null","117","177","null","null","0","13","null","null","120","103","null","null","548","336","null","null","547","null","388","null","25","42","null","null","0","13","null","null","25","42","null","null",
"1500000US530330300082","Block Group 2, Census Tract 300.08, King County, Washington","1476","534","null","null","529","202","null","null","296","298","null","null","0","13","null","null","215","166","null","null","0","13","null","null","323","null","407","null","113","153","null","null","0","13","null","null","113","153","null","null",
"1500000US530330300083","Block Group 3, Census Tract 300.08, King County, Washington","1160","372","null","null","542","222","null","null","301","203","null","null","0","13","null","null","204","242","null","null","0","13","null","null","54","null","69","null","59","64","null","null","0","13","null","null","59","64","null","null",
"1500000US530330301011","Block Group 1, Census Tract 301.01, King County, Washington","1556","814","null","null","482","355","null","null","765","600","null","null","0","13","null","null","9","20","null","null","145","204","null","null","0","null","13","null","155","162","null","null","92","148","null","null","63","96","null","null",
"1500000US530330301012","Block Group 2, Census Tract 301.01, King County, Washington","880","290","null","null","573","276","null","null","0","13","null","null","66","75","null","null","57","78","null","null","0","13","null","null","0","null","13","null","184","216","null","null","0","13","null","null","184","216","null","null",
"1500000US530330301013","Block Group 3, Census Tract 301.01, King County, Washington","1618","487","null","null","1379","347","null","null","0","13","null","null","0","13","null","null","8","15","null","null","0","13","null","null","0","null","13","null","231","270","null","null","158","253","null","null","73","91","null","null",
"1500000US530330301021","Block Group 1, Census Tract 301.02, King County, Washington","1638","389","null","null","1397","379","null","null","111","128","null","null","0","13","null","null","63","90","null","null","0","13","null","null","0","null","13","null","67","57","null","null","0","13","null","null","67","57","null","null",
"1500000US530330301022","Block Group 2, Census Tract 301.02, King County, Washington","1073","387","null","null","712","338","null","null","0","13","null","null","0","13","null","null","239","219","null","null","0","13","null","null","0","null","13","null","122","180","null","null","1","2","null","null","121","181","null","null",
"1500000US530330301023","Block Group 3, Census Tract 301.02, King County, Washington","963","379","null","null","696","329","null","null","0","13","null","null","61","106","null","null","169","184","null","null","0","13","null","null","24","null","42","null","13","20","null","null","0","13","null","null","13","20","null","null",
"1500000US530330302011","Block Group 1, Census Tract 302.01, King County, Washington","1549","538","null","null","879","356","null","null","117","109","null","null","10","16","null","null","26","30","null","null","0","13","null","null","93","null","127","null","424","428","null","null","130","208","null","null","294","318","null","null",
"1500000US530330302012","Block Group 2, Census Tract 302.01, King County, Washington","1258","454","null","null","425","286","null","null","283","268","null","null","64","98","null","null","69","49","null","null","173","223","null","null","224","null","275","null","20","24","null","null","0","13","null","null","20","24","null","null",
"1500000US530330302013","Block Group 3, Census Tract 302.01, King County, Washington","1396","763","null","null","1235","780","null","null","73","107","null","null","0","13","null","null","75","61","null","null","0","13","null","null","0","null","13","null","13","21","null","null","0","13","null","null","13","21","null","null",
"1500000US530330302014","Block Group 4, Census Tract 302.01, King County, Washington","1529","458","null","null","554","178","null","null","324","340","null","null","19","30","null","null","181","121","null","null","0","13","null","null","319","null","272","null","132","79","null","null","22","29","null","null","110","75","null","null",
"1500000US530330302031","Block Group 1, Census Tract 302.03, King County, Washington","1157","560","null","null","284","168","null","null","413","356","null","null","0","13","null","null","72","80","null","null","0","13","null","null","215","null","203","null","173","180","null","null","126","151","null","null","47","47","null","null",
"1500000US530330302032","Block Group 2, Census Tract 302.03, King County, Washington","803","351","null","null","568","299","null","null","21","33","null","null","0","13","null","null","15","36","null","null","0","13","null","null","152","null","217","null","47","57","null","null","24","43","null","null","23","39","null","null",
"1500000US530330302033","Block Group 3, Census Tract 302.03, King County, Washington","1491","329","null","null","847","355","null","null","183","230","null","null","31","51","null","null","207","199","null","null","0","13","null","null","141","null","169","null","82","76","null","null","0","13","null","null","82","76","null","null",
"1500000US530330302041","Block Group 1, Census Tract 302.04, King County, Washington","1685","1014","null","null","1436","1008","null","null","153","160","null","null","0","13","null","null","27","35","null","null","0","13","null","null","25","null","35","null","44","48","null","null","5","8","null","null","39","41","null","null",
"1500000US530330302042","Block Group 2, Census Tract 302.04, King County, Washington","891","348","null","null","651","290","null","null","92","117","null","null","0","13","null","null","88","72","null","null","0","13","null","null","0","null","13","null","60","53","null","null","21","37","null","null","39","43","null","null",
"1500000US530330302043","Block Group 3, Census Tract 302.04, King County, Washington","1344","319","null","null","556","209","null","null","309","265","null","null","0","13","null","null","379","134","null","null","0","13","null","null","0","null","13","null","100","106","null","null","50","75","null","null","50","76","null","null",
"1500000US530330303041","Block Group 1, Census Tract 303.04, King County, Washington","1630","430","null","null","568","266","null","null","72","77","null","null","116","177","null","null","756","345","null","null","0","13","null","null","23","null","19","null","95","92","null","null","22","36","null","null","73","84","null","null",
"1500000US530330303042","Block Group 2, Census Tract 303.04, King County, Washington","1102","364","null","null","894","280","null","null","12","17","null","null","0","13","null","null","26","33","null","null","0","13","null","null","160","null","261","null","10","16","null","null","10","16","null","null","0","13","null","null",
"1500000US530330303043","Block Group 3, Census Tract 303.04, King County, Washington","1846","662","null","null","675","417","null","null","521","534","null","null","0","13","null","null","267","300","null","null","190","235","null","null","31","null","48","null","162","241","null","null","27","44","null","null","135","197","null","null",
"1500000US530330303051","Block Group 1, Census Tract 303.05, King County, Washington","1320","433","null","null","823","231","null","null","359","372","null","null","12","19","null","null","50","79","null","null","0","13","null","null","22","null","40","null","54","71","null","null","35","58","null","null","19","35","null","null",
"1500000US530330303052","Block Group 2, Census Tract 303.05, King County, Washington","1945","522","null","null","1166","442","null","null","240","218","null","null","0","13","null","null","406","176","null","null","0","13","null","null","8","null","19","null","125","184","null","null","0","13","null","null","125","184","null","null",
"1500000US530330303053","Block Group 3, Census Tract 303.05, King County, Washington","1500","480","null","null","1304","475","null","null","12","18","null","null","14","22","null","null","120","99","null","null","0","13","null","null","18","null","25","null","32","39","null","null","0","13","null","null","32","39","null","null",
"1500000US530330303061","Block Group 1, Census Tract 303.06, King County, Washington","1372","443","null","null","924","324","null","null","54","50","null","null","0","13","null","null","147","143","null","null","0","13","null","null","195","null","208","null","52","46","null","null","18","28","null","null","34","34","null","null",
"1500000US530330303062","Block Group 2, Census Tract 303.06, King County, Washington","1425","399","null","null","436","154","null","null","367","250","null","null","49","87","null","null","344","305","null","null","0","13","null","null","74","null","82","null","155","115","null","null","0","13","null","null","155","115","null","null",
"1500000US530330303063","Block Group 3, Census Tract 303.06, King County, Washington","1697","404","null","null","1168","398","null","null","66","69","null","null","23","48","null","null","250","157","null","null","2","5","null","null","80","null","92","null","108","76","null","null","6","10","null","null","102","75","null","null",
"1500000US530330303064","Block Group 4, Census Tract 303.06, King County, Washington","1257","377","null","null","633","230","null","null","183","284","null","null","42","56","null","null","135","88","null","null","0","13","null","null","148","null","183","null","116","96","null","null","28","49","null","null","88","74","null","null",
"1500000US530330303081","Block Group 1, Census Tract 303.08, King County, Washington","1002","299","null","null","673","290","null","null","1","3","null","null","34","57","null","null","240","139","null","null","0","13","null","null","0","null","13","null","54","79","null","null","0","13","null","null","54","79","null","null",
"1500000US530330303082","Block Group 2, Census Tract 303.08, King County, Washington","1475","471","null","null","560","256","null","null","82","92","null","null","0","13","null","null","243","162","null","null","46","74","null","null","205","null","226","null","339","269","null","null","71","120","null","null","268","258","null","null",
